idx	op_type	name	inputs	outputs
596	Mul	/vector_field/main_blocks.12/convnext.2/Mul_1	['/vector_field/main_blocks.12/convnext.2/dwconv/Conv_output_0', 'latent_mask']	['/vector_field/main_blocks.12/convnext.2/Mul_1_output_0']
597	Transpose	/vector_field/main_blocks.12/convnext.2/norm/Transpose	['/vector_field/main_blocks.12/convnext.2/Mul_1_output_0']	['/vector_field/main_blocks.12/convnext.2/norm/Transpose_output_0']
598	LayerNormalization	/vector_field/main_blocks.12/convnext.2/norm/norm/LayerNormalization	['/vector_field/main_blocks.12/convnext.2/norm/Transpose_output_0', 'tts.ttl.vector_field.main_blocks.12.convnext.2.norm.norm.weight', 'tts.ttl.vector_field.main_blocks.12.convnext.2.norm.norm.bias']	['/vector_field/main_blocks.12/convnext.2/norm/norm/LayerNormalization_output_0']
599	Transpose	/vector_field/main_blocks.12/convnext.2/norm/Transpose_1	['/vector_field/main_blocks.12/convnext.2/norm/norm/LayerNormalization_output_0']	['/vector_field/main_blocks.12/convnext.2/norm/Transpose_1_output_0']
600	Conv	/vector_field/main_blocks.12/convnext.2/pwconv1/Conv	['/vector_field/main_blocks.12/convnext.2/norm/Transpose_1_output_0', 'tts.ttl.vector_field.main_blocks.12.convnext.2.pwconv1.weight', 'tts.ttl.vector_field.main_blocks.12.convnext.2.pwconv1.bias']	['/vector_field/main_blocks.12/convnext.2/pwconv1/Conv_output_0']
601	Div	/vector_field/main_blocks.12/convnext.2/act/Div	['/vector_field/main_blocks.12/convnext.2/pwconv1/Conv_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_output_0']	['/vector_field/main_blocks.12/convnext.2/act/Div_output_0']
602	Erf	/vector_field/main_blocks.12/convnext.2/act/Erf	['/vector_field/main_blocks.12/convnext.2/act/Div_output_0']	['/vector_field/main_blocks.12/convnext.2/act/Erf_output_0']
603	Add	/vector_field/main_blocks.12/convnext.2/act/Add	['/vector_field/main_blocks.12/convnext.2/act/Erf_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_1_output_0']	['/vector_field/main_blocks.12/convnext.2/act/Add_output_0']
604	Mul	/vector_field/main_blocks.12/convnext.2/act/Mul	['/vector_field/main_blocks.12/convnext.2/pwconv1/Conv_output_0', '/vector_field/main_blocks.12/convnext.2/act/Add_output_0']	['/vector_field/main_blocks.12/convnext.2/act/Mul_output_0']
605	Mul	/vector_field/main_blocks.12/convnext.2/act/Mul_1	['/vector_field/main_blocks.12/convnext.2/act/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_2_output_0']	['/vector_field/main_blocks.12/convnext.2/act/Mul_1_output_0']
606	Conv	/vector_field/main_blocks.12/convnext.2/pwconv2/Conv	['/vector_field/main_blocks.12/convnext.2/act/Mul_1_output_0', 'tts.ttl.vector_field.main_blocks.12.convnext.2.pwconv2.weight', 'tts.ttl.vector_field.main_blocks.12.convnext.2.pwconv2.bias']	['/vector_field/main_blocks.12/convnext.2/pwconv2/Conv_output_0']
607	Mul	/vector_field/main_blocks.12/convnext.2/Mul_2	['tts.ttl.vector_field.main_blocks.12.convnext.2.gamma', '/vector_field/main_blocks.12/convnext.2/pwconv2/Conv_output_0']	['/vector_field/main_blocks.12/convnext.2/Mul_2_output_0']
608	Add	/vector_field/main_blocks.12/convnext.2/Add	['/vector_field/main_blocks.12/convnext.2/Mul_output_0', '/vector_field/main_blocks.12/convnext.2/Mul_2_output_0']	['/vector_field/main_blocks.12/convnext.2/Add_output_0']
609	Mul	/vector_field/main_blocks.12/convnext.2/Mul_3	['/vector_field/main_blocks.12/convnext.2/Add_output_0', 'latent_mask']	['/vector_field/main_blocks.12/convnext.2/Mul_3_output_0']
610	Mul	/vector_field/main_blocks.12/convnext.3/Mul	['/vector_field/main_blocks.12/convnext.2/Mul_3_output_0', 'latent_mask']	['/vector_field/main_blocks.12/convnext.3/Mul_output_0']
611	Pad	/vector_field/main_blocks.12/convnext.3/dwconv/Pad	['/vector_field/main_blocks.12/convnext.3/Mul_output_0', '/vector_field/main_blocks.0/convnext.3/dwconv/Cast_output_0']	['/vector_field/main_blocks.12/convnext.3/dwconv/Pad_output_0']
612	Conv	/vector_field/main_blocks.12/convnext.3/dwconv/Conv	['/vector_field/main_blocks.12/convnext.3/dwconv/Pad_output_0', 'tts.ttl.vector_field.main_blocks.12.convnext.3.dwconv.weight', 'tts.ttl.vector_field.main_blocks.12.convnext.3.dwconv.bias']	['/vector_field/main_blocks.12/convnext.3/dwconv/Conv_output_0']
613	Mul	/vector_field/main_blocks.12/convnext.3/Mul_1	['/vector_field/main_blocks.12/convnext.3/dwconv/Conv_output_0', 'latent_mask']	['/vector_field/main_blocks.12/convnext.3/Mul_1_output_0']
614	Transpose	/vector_field/main_blocks.12/convnext.3/norm/Transpose	['/vector_field/main_blocks.12/convnext.3/Mul_1_output_0']	['/vector_field/main_blocks.12/convnext.3/norm/Transpose_output_0']
615	LayerNormalization	/vector_field/main_blocks.12/convnext.3/norm/norm/LayerNormalization	['/vector_field/main_blocks.12/convnext.3/norm/Transpose_output_0', 'tts.ttl.vector_field.main_blocks.12.convnext.3.norm.norm.weight', 'tts.ttl.vector_field.main_blocks.12.convnext.3.norm.norm.bias']	['/vector_field/main_blocks.12/convnext.3/norm/norm/LayerNormalization_output_0']
616	Transpose	/vector_field/main_blocks.12/convnext.3/norm/Transpose_1	['/vector_field/main_blocks.12/convnext.3/norm/norm/LayerNormalization_output_0']	['/vector_field/main_blocks.12/convnext.3/norm/Transpose_1_output_0']
617	Conv	/vector_field/main_blocks.12/convnext.3/pwconv1/Conv	['/vector_field/main_blocks.12/convnext.3/norm/Transpose_1_output_0', 'tts.ttl.vector_field.main_blocks.12.convnext.3.pwconv1.weight', 'tts.ttl.vector_field.main_blocks.12.convnext.3.pwconv1.bias']	['/vector_field/main_blocks.12/convnext.3/pwconv1/Conv_output_0']
618	Div	/vector_field/main_blocks.12/convnext.3/act/Div	['/vector_field/main_blocks.12/convnext.3/pwconv1/Conv_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_output_0']	['/vector_field/main_blocks.12/convnext.3/act/Div_output_0']
619	Erf	/vector_field/main_blocks.12/convnext.3/act/Erf	['/vector_field/main_blocks.12/convnext.3/act/Div_output_0']	['/vector_field/main_blocks.12/convnext.3/act/Erf_output_0']
620	Add	/vector_field/main_blocks.12/convnext.3/act/Add	['/vector_field/main_blocks.12/convnext.3/act/Erf_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_1_output_0']	['/vector_field/main_blocks.12/convnext.3/act/Add_output_0']
621	Mul	/vector_field/main_blocks.12/convnext.3/act/Mul	['/vector_field/main_blocks.12/convnext.3/pwconv1/Conv_output_0', '/vector_field/main_blocks.12/convnext.3/act/Add_output_0']	['/vector_field/main_blocks.12/convnext.3/act/Mul_output_0']
622	Mul	/vector_field/main_blocks.12/convnext.3/act/Mul_1	['/vector_field/main_blocks.12/convnext.3/act/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_2_output_0']	['/vector_field/main_blocks.12/convnext.3/act/Mul_1_output_0']
623	Conv	/vector_field/main_blocks.12/convnext.3/pwconv2/Conv	['/vector_field/main_blocks.12/convnext.3/act/Mul_1_output_0', 'tts.ttl.vector_field.main_blocks.12.convnext.3.pwconv2.weight', 'tts.ttl.vector_field.main_blocks.12.convnext.3.pwconv2.bias']	['/vector_field/main_blocks.12/convnext.3/pwconv2/Conv_output_0']
624	Mul	/vector_field/main_blocks.12/convnext.3/Mul_2	['tts.ttl.vector_field.main_blocks.12.convnext.3.gamma', '/vector_field/main_blocks.12/convnext.3/pwconv2/Conv_output_0']	['/vector_field/main_blocks.12/convnext.3/Mul_2_output_0']
625	Add	/vector_field/main_blocks.12/convnext.3/Add	['/vector_field/main_blocks.12/convnext.3/Mul_output_0', '/vector_field/main_blocks.12/convnext.3/Mul_2_output_0']	['/vector_field/main_blocks.12/convnext.3/Add_output_0']
626	Mul	/vector_field/main_blocks.12/convnext.3/Mul_3	['/vector_field/main_blocks.12/convnext.3/Add_output_0', 'latent_mask']	['/vector_field/main_blocks.12/convnext.3/Mul_3_output_0']
627	Add	/vector_field/main_blocks.13/Add	['/vector_field/main_blocks.12/convnext.3/Mul_3_output_0', '/vector_field/main_blocks.13/Transpose_output_0']	['/vector_field/main_blocks.13/Add_output_0']
628	Mul	/vector_field/main_blocks.13/Mul	['/vector_field/main_blocks.13/Add_output_0', 'latent_mask']	['/vector_field/main_blocks.13/Mul_output_0']
629	Mul	/vector_field/main_blocks.14/convnext.0/Mul	['/vector_field/main_blocks.13/Mul_output_0', 'latent_mask']	['/vector_field/main_blocks.14/convnext.0/Mul_output_0']
630	Pad	/vector_field/main_blocks.14/convnext.0/dwconv/Pad	['/vector_field/main_blocks.14/convnext.0/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/dwconv/Cast_output_0']	['/vector_field/main_blocks.14/convnext.0/dwconv/Pad_output_0']
631	Conv	/vector_field/main_blocks.14/convnext.0/dwconv/Conv	['/vector_field/main_blocks.14/convnext.0/dwconv/Pad_output_0', 'tts.ttl.vector_field.main_blocks.14.convnext.0.dwconv.weight', 'tts.ttl.vector_field.main_blocks.14.convnext.0.dwconv.bias']	['/vector_field/main_blocks.14/convnext.0/dwconv/Conv_output_0']
632	Mul	/vector_field/main_blocks.14/convnext.0/Mul_1	['/vector_field/main_blocks.14/convnext.0/dwconv/Conv_output_0', 'latent_mask']	['/vector_field/main_blocks.14/convnext.0/Mul_1_output_0']
633	Transpose	/vector_field/main_blocks.14/convnext.0/norm/Transpose	['/vector_field/main_blocks.14/convnext.0/Mul_1_output_0']	['/vector_field/main_blocks.14/convnext.0/norm/Transpose_output_0']
634	LayerNormalization	/vector_field/main_blocks.14/convnext.0/norm/norm/LayerNormalization	['/vector_field/main_blocks.14/convnext.0/norm/Transpose_output_0', 'tts.ttl.vector_field.main_blocks.14.convnext.0.norm.norm.weight', 'tts.ttl.vector_field.main_blocks.14.convnext.0.norm.norm.bias']	['/vector_field/main_blocks.14/convnext.0/norm/norm/LayerNormalization_output_0']
635	Transpose	/vector_field/main_blocks.14/convnext.0/norm/Transpose_1	['/vector_field/main_blocks.14/convnext.0/norm/norm/LayerNormalization_output_0']	['/vector_field/main_blocks.14/convnext.0/norm/Transpose_1_output_0']
636	Conv	/vector_field/main_blocks.14/convnext.0/pwconv1/Conv	['/vector_field/main_blocks.14/convnext.0/norm/Transpose_1_output_0', 'tts.ttl.vector_field.main_blocks.14.convnext.0.pwconv1.weight', 'tts.ttl.vector_field.main_blocks.14.convnext.0.pwconv1.bias']	['/vector_field/main_blocks.14/convnext.0/pwconv1/Conv_output_0']
637	Div	/vector_field/main_blocks.14/convnext.0/act/Div	['/vector_field/main_blocks.14/convnext.0/pwconv1/Conv_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_output_0']	['/vector_field/main_blocks.14/convnext.0/act/Div_output_0']
638	Erf	/vector_field/main_blocks.14/convnext.0/act/Erf	['/vector_field/main_blocks.14/convnext.0/act/Div_output_0']	['/vector_field/main_blocks.14/convnext.0/act/Erf_output_0']
639	Add	/vector_field/main_blocks.14/convnext.0/act/Add	['/vector_field/main_blocks.14/convnext.0/act/Erf_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_1_output_0']	['/vector_field/main_blocks.14/convnext.0/act/Add_output_0']
640	Mul	/vector_field/main_blocks.14/convnext.0/act/Mul	['/vector_field/main_blocks.14/convnext.0/pwconv1/Conv_output_0', '/vector_field/main_blocks.14/convnext.0/act/Add_output_0']	['/vector_field/main_blocks.14/convnext.0/act/Mul_output_0']
641	Mul	/vector_field/main_blocks.14/convnext.0/act/Mul_1	['/vector_field/main_blocks.14/convnext.0/act/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_2_output_0']	['/vector_field/main_blocks.14/convnext.0/act/Mul_1_output_0']
642	Conv	/vector_field/main_blocks.14/convnext.0/pwconv2/Conv	['/vector_field/main_blocks.14/convnext.0/act/Mul_1_output_0', 'tts.ttl.vector_field.main_blocks.14.convnext.0.pwconv2.weight', 'tts.ttl.vector_field.main_blocks.14.convnext.0.pwconv2.bias']	['/vector_field/main_blocks.14/convnext.0/pwconv2/Conv_output_0']
643	Mul	/vector_field/main_blocks.14/convnext.0/Mul_2	['tts.ttl.vector_field.main_blocks.14.convnext.0.gamma', '/vector_field/main_blocks.14/convnext.0/pwconv2/Conv_output_0']	['/vector_field/main_blocks.14/convnext.0/Mul_2_output_0']
644	Add	/vector_field/main_blocks.14/convnext.0/Add	['/vector_field/main_blocks.14/convnext.0/Mul_output_0', '/vector_field/main_blocks.14/convnext.0/Mul_2_output_0']	['/vector_field/main_blocks.14/convnext.0/Add_output_0']
645	Mul	/vector_field/main_blocks.14/convnext.0/Mul_3	['/vector_field/main_blocks.14/convnext.0/Add_output_0', 'latent_mask']	['/vector_field/main_blocks.14/convnext.0/Mul_3_output_0']
646	Mul	/vector_field/main_blocks.15/Mul	['/vector_field/main_blocks.14/convnext.0/Mul_3_output_0', 'latent_mask']	['/vector_field/main_blocks.15/Mul_output_0']
647	Transpose	/vector_field/main_blocks.15/Transpose	['/vector_field/main_blocks.15/Mul_output_0']	['/vector_field/main_blocks.15/Transpose_output_0']
648	MatMul	/vector_field/main_blocks.15/attn/W_query/linear/MatMul	['/vector_field/main_blocks.15/Transpose_output_0', 'onnx::MatMul_3191']	['/vector_field/main_blocks.15/attn/W_query/linear/MatMul_output_0']
649	Add	/vector_field/main_blocks.15/attn/W_query/linear/Add	['tts.ttl.vector_field.main_blocks.15.attn.W_query.linear.bias', '/vector_field/main_blocks.15/attn/W_query/linear/MatMul_output_0']	['/vector_field/main_blocks.15/attn/W_query/linear/Add_output_0']
650	Split	/vector_field/main_blocks.15/attn/Split	['/vector_field/main_blocks.15/attn/W_query/linear/Add_output_0', '/vector_field/main_blocks.3/attn/Constant_5_output_0']	['/vector_field/main_blocks.15/attn/Split_output_0', '/vector_field/main_blocks.15/attn/Split_output_1', '/vector_field/main_blocks.15/attn/Split_output_2', '/vector_field/main_blocks.15/attn/Split_output_3']
651	Unsqueeze	/vector_field/main_blocks.15/attn/Unsqueeze	['/vector_field/main_blocks.15/attn/Split_output_0', '/vector_field/main_blocks.3/attn/Constant_40_output_0']	['/vector_field/main_blocks.15/attn/Unsqueeze_output_0']
652	Unsqueeze	/vector_field/main_blocks.15/attn/Unsqueeze_1	['/vector_field/main_blocks.15/attn/Split_output_1', '/vector_field/main_blocks.3/attn/Constant_40_output_0']	['/vector_field/main_blocks.15/attn/Unsqueeze_1_output_0']
653	Unsqueeze	/vector_field/main_blocks.15/attn/Unsqueeze_2	['/vector_field/main_blocks.15/attn/Split_output_2', '/vector_field/main_blocks.3/attn/Constant_40_output_0']	['/vector_field/main_blocks.15/attn/Unsqueeze_2_output_0']
654	Unsqueeze	/vector_field/main_blocks.15/attn/Unsqueeze_3	['/vector_field/main_blocks.15/attn/Split_output_3', '/vector_field/main_blocks.3/attn/Constant_40_output_0']	['/vector_field/main_blocks.15/attn/Unsqueeze_3_output_0']
655	Concat	/vector_field/main_blocks.15/attn/Concat	['/vector_field/main_blocks.15/attn/Unsqueeze_output_0', '/vector_field/main_blocks.15/attn/Unsqueeze_1_output_0', '/vector_field/main_blocks.15/attn/Unsqueeze_2_output_0', '/vector_field/main_blocks.15/attn/Unsqueeze_3_output_0']	['/vector_field/main_blocks.15/attn/Concat_output_0']
656	Slice	/vector_field/main_blocks.15/attn/Slice_1	['/vector_field/main_blocks.15/attn/Concat_output_0', '/vector_field/main_blocks.3/attn/Constant_40_output_0', '/vector_field/main_blocks.3/attn/Mul_8_output_0', '/vector_field/time_encoder/sinusoidal/Constant_output_0']	['/vector_field/main_blocks.15/attn/Slice_1_output_0']
657	Slice	/vector_field/main_blocks.15/attn/Slice_2	['/vector_field/main_blocks.15/attn/Concat_output_0', '/vector_field/main_blocks.3/attn/Mul_8_output_0', '/vector_field/main_blocks.3/attn/Mul_9_output_0', '/vector_field/time_encoder/sinusoidal/Constant_output_0']	['/vector_field/main_blocks.15/attn/Slice_2_output_0']
658	Mul	/vector_field/main_blocks.15/attn/Mul_3	['/vector_field/main_blocks.15/attn/Slice_1_output_0', '/vector_field/main_blocks.3/attn/Cos_output_0']	['/vector_field/main_blocks.15/attn/Mul_3_output_0']
659	Mul	/vector_field/main_blocks.15/attn/Mul_4	['/vector_field/main_blocks.15/attn/Slice_2_output_0', '/vector_field/main_blocks.3/attn/Sin_output_0']	['/vector_field/main_blocks.15/attn/Mul_4_output_0']
660	Mul	/vector_field/main_blocks.15/attn/Mul_5	['/vector_field/main_blocks.15/attn/Slice_1_output_0', '/vector_field/main_blocks.3/attn/Sin_output_0']	['/vector_field/main_blocks.15/attn/Mul_5_output_0']
661	Mul	/vector_field/main_blocks.15/attn/Mul_6	['/vector_field/main_blocks.15/attn/Slice_2_output_0', '/vector_field/main_blocks.3/attn/Cos_output_0']	['/vector_field/main_blocks.15/attn/Mul_6_output_0']
662	Sub	/vector_field/main_blocks.15/attn/Sub	['/vector_field/main_blocks.15/attn/Mul_3_output_0', '/vector_field/main_blocks.15/attn/Mul_4_output_0']	['/vector_field/main_blocks.15/attn/Sub_output_0']
663	Add	/vector_field/main_blocks.15/attn/Add_1	['/vector_field/main_blocks.15/attn/Mul_5_output_0', '/vector_field/main_blocks.15/attn/Mul_6_output_0']	['/vector_field/main_blocks.15/attn/Add_1_output_0']
664	Concat	/vector_field/main_blocks.15/attn/Concat_3	['/vector_field/main_blocks.15/attn/Sub_output_0', '/vector_field/main_blocks.15/attn/Add_1_output_0']	['/vector_field/main_blocks.15/attn/Concat_3_output_0']
665	MatMul	/vector_field/main_blocks.15/attn/MatMul	['/vector_field/main_blocks.15/attn/Concat_3_output_0', '/vector_field/main_blocks.15/attn/Transpose_output_0']	['/vector_field/main_blocks.15/attn/MatMul_output_0']
666	Div	/vector_field/main_blocks.15/attn/Div_4	['/vector_field/main_blocks.15/attn/MatMul_output_0', '/vector_field/main_blocks.3/attn/Constant_39_output_0']	['/vector_field/main_blocks.15/attn/Div_4_output_0']
667	Where	/vector_field/main_blocks.15/attn/Where	['/vector_field/main_blocks.21/attn/Cast_2_output_0', '/vector_field/main_blocks.3/attn/Constant_42_output_0', '/vector_field/main_blocks.15/attn/Div_4_output_0']	['/vector_field/main_blocks.15/attn/Where_output_0']
668	Softmax	/vector_field/main_blocks.15/attn/Softmax	['/vector_field/main_blocks.15/attn/Where_output_0']	['/vector_field/main_blocks.15/attn/Softmax_output_0']
669	Where	/vector_field/main_blocks.15/attn/Where_1	['/vector_field/main_blocks.23/attention/Cast_output_0', '/vector_field/main_blocks.3/attn/Constant_44_output_0', '/vector_field/main_blocks.15/attn/Softmax_output_0']	['/vector_field/main_blocks.15/attn/Where_1_output_0']
670	MatMul	/vector_field/main_blocks.15/attn/MatMul_1	['/vector_field/main_blocks.15/attn/Where_1_output_0', '/vector_field/main_blocks.15/attn/Concat_2_output_0']	['/vector_field/main_blocks.15/attn/MatMul_1_output_0']
671	Split	/vector_field/main_blocks.15/attn/Split_3	['/vector_field/main_blocks.15/attn/MatMul_1_output_0', '/vector_field/main_blocks.3/attn/Constant_46_output_0']	['/vector_field/main_blocks.15/attn/Split_3_output_0', '/vector_field/main_blocks.15/attn/Split_3_output_1', '/vector_field/main_blocks.15/attn/Split_3_output_2', '/vector_field/main_blocks.15/attn/Split_3_output_3']
672	Concat	/vector_field/main_blocks.15/attn/Concat_5	['/vector_field/main_blocks.15/attn/Split_3_output_0', '/vector_field/main_blocks.15/attn/Split_3_output_1', '/vector_field/main_blocks.15/attn/Split_3_output_2', '/vector_field/main_blocks.15/attn/Split_3_output_3']	['/vector_field/main_blocks.15/attn/Concat_5_output_0']
